Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,Release
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.012403951
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,12,0.012790318
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,13,0.013179321
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.01356835
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,15,0.016284467
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,16,0.016447312
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,17,0.016834079
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.017608225
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,19,0.020709481
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,20,0.021686855
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.022852046
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,22,0.024402674
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,23,0.025275867
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,24,0.025871039
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,26,0.025068581
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.02695976
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,30,0.03326088
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,33,0.065461616
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.144562586
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,38,0.216404869
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,40,0.241081477
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.291756952
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,45,0.455532813
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,48,0.6138416
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,50,0.697709745
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,52,0.723960343
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.744891205
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,58,0.76694816
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,61,0.773635517
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.796779643
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,65,0.799208087
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,68,0.803586386
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,71,0.820841267
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,73,0.822445851
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,76,0.823809016
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,78,0.841697347
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,80,0.842226862
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,83,0.842635871
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,85,0.859488588
161,PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,87,0.867916887
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.020234679
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.166666667,0.022720753
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.027825256
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.033279469
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.037848655
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.040318759
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.043010371
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.045059939
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.045695611
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,8,0.046303004
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,9,0.047207172
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,10,0.051401036
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.053104407
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,12,0.053716121
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,13,0.054316918
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.056106967
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,15,0.06030083
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,16,0.062687879
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,17,0.06509047
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.069277258
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,19,0.091311528
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,20,0.105902289
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.133998167
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,22,0.136689779
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,23,0.169157586
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,24,0.19062075
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,26,0.206270379
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.254267557
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,30,0.309471497
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,33,0.366625358
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.435974834
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,38,0.519723933
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,40,0.550758325
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.579182563
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,45,0.648138885
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,48,0.69509682
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,50,0.737082323
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,52,0.762420463
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.815353625
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,58,0.879462513
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,61,0.883924577
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.90366566
162,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,65,0.90494445
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.010690142
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.166666667,0.01242826
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.014749497
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.016701316
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.017883589
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.019050472
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.021737955
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.024078109
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.025649228
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,8,0.026823887
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,9,0.027990617
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,10,0.033365584
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.034461398
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,12,0.035234514
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,13,0.036004403
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.03677426
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,15,0.042149226
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,16,0.044095034
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,17,0.045638808
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.047178562
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,19,0.057126476
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,20,0.06150853
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.070698246
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,22,0.074147888
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,23,0.089349688
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,24,0.116329252
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,26,0.131118578
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.159566182
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,30,0.20114546
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,33,0.244925946
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.289716936
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,38,0.337700018
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,40,0.372866768
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.506596189
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,45,0.675984706
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,48,0.740379145
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,50,0.855889549
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,52,0.916783528
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.931783806
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,58,0.951568184
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,61,0.952377578
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.975201518
163,PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,65,0.976413275
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.041666667,0.002498651
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.166666667,0.005159318
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,1,0.008693455
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,2,0.011157274
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,3,0.012947012
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,4,0.014505712
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,5,0.014393669
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,6,0.015551774
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,7,0.016445167
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,8,0.018638613
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,9,0.019770271
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,10,0.017805724
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,11,0.019289128
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,12,0.020174193
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,13,0.020618159
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,14,0.021927946
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,15,0.021121691
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,16,0.022167011
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,17,0.023003819
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,18,0.024664899
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,19,0.024692747
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,20,0.027005563
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,21,0.028268225
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,22,0.027249205
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,23,0.028413955
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,24,0.029470195
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,26,0.030298278
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,28,0.030494682
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,30,0.032556196
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,33,0.035085917
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,35,0.036319192
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,38,0.040363563
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,40,0.042310819
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,42,0.049765321
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,45,0.242366735
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,48,0.426200014
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,50,0.535142083
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,52,0.541230644
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,56,0.647281076
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,58,0.724839963
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,61,0.742856602
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,63,0.777381169
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,65,0.840246133
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,68,0.900135376
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,71,0.867171934
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,73,0.891890001
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,76,0.897640928
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,78,0.931031626
164,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,80,0.937620818
165,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.041666667,0.003183809
165,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.166666667,0.005371956
165,TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,1,0.008892126
