DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,Release
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.144562586
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,38,0.216404869
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,40,0.241081477
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.291756952
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,45,0.455532813
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,48,0.6138416
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,50,0.697709745
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,52,0.723960343
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.744891205
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,58,0.76694816
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,61,0.773635517
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.796779643
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,65,0.799208087
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,68,0.803586386
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,71,0.820841267
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,73,0.822445851
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,76,0.823809016
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,78,0.841697347
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,80,0.842226862
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,83,0.842635871
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,85,0.859488588
PTX-PLGA-co-PALA,3,11000,0.06,216.5,10.36,0.833333333,0.3184,2.888888889,0.5,853.918,221.29,15,3.7357,87,0.867916887
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.020234679
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.166666667,0.022720753
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.027825256
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.033279469
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.037848655
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.040318759
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.043010371
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.045059939
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.045695611
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,8,0.046303004
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,9,0.047207172
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,10,0.051401036
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.053104407
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,12,0.053716121
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,13,0.054316918
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.056106967
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,15,0.06030083
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,16,0.062687879
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,17,0.06509047
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.069277258
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,19,0.091311528
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,20,0.105902289
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.133998167
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,22,0.136689779
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,23,0.169157586
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,24,0.19062075
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,26,0.206270379
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.254267557
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,30,0.309471497
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,33,0.366625358
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.435974834
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,38,0.519723933
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,40,0.550758325
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.579182563
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,45,0.648138885
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,48,0.69509682
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,50,0.737082323
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,52,0.762420463
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.815353625
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,58,0.879462513
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,61,0.883924577
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.90366566
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,65,0.90494445
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.010690142
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,0.166666667,0.01242826
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.014749497
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.016701316
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.017883589
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.019050472
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.021737955
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.024078109
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.025649228
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,8,0.026823887
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,9,0.027990617
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,10,0.033365584
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.034461398
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,12,0.035234514
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,13,0.036004403
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.03677426
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,15,0.042149226
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,16,0.044095034
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,17,0.045638808
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.047178562
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,19,0.057126476
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,20,0.06150853
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.070698246
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,22,0.074147888
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,23,0.089349688
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,24,0.116329252
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,26,0.131118578
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.159566182
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,30,0.20114546
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,33,0.244925946
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.289716936
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,38,0.337700018
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,40,0.372866768
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.506596189
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,45,0.675984706
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,48,0.740379145
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,50,0.855889549
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,52,0.916783528
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.931783806
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,58,0.951568184
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,61,0.952377578
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.975201518
PTX-PLGA-co-PAVL,3,10200,0.04,216.5,10.36,0.833333333,0.3237,2.888888889,0.5,853.918,221.29,15,3.7357,65,0.976413275
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.041666667,0.002498651
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.166666667,0.005159318
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,1,0.008693455
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,2,0.011157274
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,3,0.012947012
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,4,0.014505712
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,5,0.014393669
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,6,0.015551774
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,7,0.016445167
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,8,0.018638613
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,9,0.019770271
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,10,0.017805724
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,11,0.019289128
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,12,0.020174193
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,13,0.020618159
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,14,0.021927946
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,15,0.021121691
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,16,0.022167011
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,17,0.023003819
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,18,0.024664899
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,19,0.024692747
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,20,0.027005563
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,21,0.028268225
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,22,0.027249205
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,23,0.028413955
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,24,0.029470195
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,26,0.030298278
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,28,0.030494682
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,30,0.032556196
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,33,0.035085917
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,35,0.036319192
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,38,0.040363563
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,40,0.042310819
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,42,0.049765321
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,45,0.242366735
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,48,0.426200014
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,50,0.535142083
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,52,0.541230644
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,56,0.647281076
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,58,0.724839963
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,61,0.742856602
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,63,0.777381169
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,65,0.840246133
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,68,0.900135376
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,71,0.867171934
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,73,0.891890001
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,76,0.897640928
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,78,0.931031626
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,80,0.937620818
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.041666667,0.003183809
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,0.166666667,0.005371956
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,1,0.008892126
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,2,0.011087
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,3,0.012869101
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,4,0.014063545
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,5,0.014157215
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,6,0.016178563
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,7,0.017377792
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,8,0.018174311
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,9,0.019928445
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,10,0.018184448
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,11,0.019138827
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,12,0.020693441
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,13,0.022254056
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,14,0.02265593
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,15,0.021199487
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,16,0.021792269
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,17,0.023265367
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,18,0.023646891
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,19,0.02183765
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,20,0.023523196
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,21,0.026107599
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,22,0.025202979
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,23,0.026440623
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,24,0.027015565
TAA-PLA-co-PALA,0,9500,0.07,293,11.75,0.833333333,0.3369,2.888888889,0.5,434.504,93.06,7,2.4188,26,0.028663199
